6	979031	979051
6	979502	980695
6	980813	982088
6	983715	983816
6	984262	984388
6	985209	985694
6	989390	989480
6	991716	991809
6	991745	991838
6	991940	992209
6	991969	992238
6	992070	992163
6	992093	992186
6	992294	992563
6	992317	992586
6	992455	992730
6	992484	992759
6	992809	993084
6	992832	993107
6	993313	993588
6	993342	993617
6	993667	993942
6	993690	993965
6	993729	993845
6	993758	993881
6	994083	994199
6	994106	994222
6	994293	994325
6	994647	994679
6	994670	994702
6	995167	995580
6	995521	995934
6	995544	995957
6	1028991	1029084
6	1029215	1029484
6	1029730	1030005
6	1030561	1030836
6	1030977	1031093
6	1031541	1031573
6	1032410	1032823
6	1036991	1037444
6	1039812	1044360
6	1042102	1042937
6	1046262	1046319
6	1071707	1071936
6	1074256	1077086
6	1088824	1090302
6	1091080	1091223
6	1091446	1091574
6	1092155	1092282
6	1092977	1093070
6	1093483	1093590
6	1093688	1093804
6	1095187	1095319
6	1095815	1095965
6	1095881	1095973
6	1095931	1096023
6	1096103	1096372
6	1096153	1096422
6	1096187	1096279
6	1096223	1096315
6	1096409	1096678
6	1096445	1096714
6	1096599	1096874
6	1096649	1096924
6	1096905	1097180
6	1096941	1097216
6	1097474	1097749
6	1097510	1097587
6	1097524	1097799
6	1097780	1098055
6	1097816	1098091
6	1097872	1097988
6	1097922	1098038
6	1098178	1098294
6	1098214	1098330
6	1098434	1098466
6	1098484	1098516
6	1098740	1098772
6	1098776	1098808
6	1098824	1099077
6	1098874	1099127
6	1099130	1099397
6	1099137	1099200
6	1099166	1099419
6	1099829	1100071
6	1107688	1107879
6	1108339	1108404
6	1108691	1108792
6	1109892	1110062
6	1110477	1110611
6	1114073	1114233
6	1115674	1115694
6	1117045	1117230
6	1117983	1118186
6	1118888	1118972
6	1119437	1119770
6	1133154	1133246
6	1133376	1133645
6	1133872	1134147
6	1134747	1135022
6	1135145	1135261
6	1135707	1135739
6	1136097	1136364
6	1143670	1143875
6	1145895	1146242
6	1152723	1152836
6	1154214	1154234
6	1154475	1154495
6	1156852	1156968
6	1157272	1157292
6	1157743	1158944
6	1159062	1160337
6	1161972	1162073
6	1162519	1162645
6	1163487	1163972
6	1167676	1167766
6	1202694	1202788
6	1202918	1203187
6	1203429	1203704
6	1203670	1203764
6	1203895	1204164
6	1204305	1204580
6	1204406	1204681
6	1204680	1204796
6	1205237	1205269
6	1205282	1205557
6	1205412	1205459
6	1205629	1206048
6	1205657	1205773
6	1206212	1206244
6	1206387	1206434
6	1206604	1207023
6	1207400	1207493
6	1207624	1207893
6	1208139	1208414
6	1208997	1209272
6	1209413	1209529
6	1209977	1210009
6	1210845	1211258
6	1239644	1239738
6	1239868	1240137
6	1240379	1240654
6	1241255	1241530
6	1241630	1241746
6	1242187	1242219
6	1242362	1242409
6	1242579	1242998
6	1269279	1269683
6	1269931	1270031
6	1270238	1270347
6	1272681	1272915
6	1275206	1275487
6	1276598	1276706
6	1277112	1278341
6	1278278	1279699
6	1281165	1281256
6	1281464	1281486
6	1283231	1283777
6	1311493	1311585
6	1311715	1311984
6	1312211	1312486
6	1312333	1314993
6	1313086	1313361
6	1313484	1313600
6	1314046	1314078
6	1314436	1314703
6	1318409	1318419
6	1318421	1318438
6	1318441	1318685
6	1319654	1319749
6	1320395	1320894
6	1321070	1321096
6	1322043	1322448
6	1322696	1322796
6	1322772	1323176
6	1323003	1323112
6	1323424	1323524
6	1323731	1323840
6	1325430	1325664
6	1326174	1326408
6	1327639	1328043
6	1327954	1328235
6	1328291	1328391
6	1328598	1328707
6	1328699	1328980
6	1329346	1329454
6	1329860	1331089
6	1330091	1330199
6	1330605	1331834
6	1331026	1332442
6	1331042	1331276
6	1331771	1333192
6	1333568	1333849
6	1333908	1333999
6	1334207	1334229
6	1334658	1334749
6	1334957	1334979
6	1334960	1335068
6	1335474	1336703
6	1335974	1336520
6	1336640	1338061
6	1336724	1337270
6	1339527	1339618
6	1339826	1339848
6	1341593	1342139
6	1344152	1344201
6	1344745	1345393
6	1354006	1354101
6	1354997	1355221
6	1355532	1355554
6	1355737	1356740
6	1359485	1359889
6	1359955	1362498
6	1360137	1360237
6	1360444	1360553
6	1362890	1363124
6	1363640	1364532
6	1363739	1363771
6	1364399	1365291
6	1364845	1364910
6	1364951	1365066
6	1365381	1365403
6	1365415	1365696
6	1365604	1365669
6	1365911	1365985
6	1366410	1366640
6	1366670	1366744
6	1366807	1366915
6	1367161	1367256
6	1367321	1368550
6	1368441	1369222
6	1368487	1369908
6	1368796	1368911
6	1369234	1370126
6	1369556	1369671
6	1369763	1369785
6	1370439	1370504
6	1370523	1370545
6	1371187	1371417
6	1371374	1371465
6	1371505	1371579
6	1371542	1372061
6	1371673	1371695
6	1371944	1372174
6	1372385	1372480
6	1373126	1373625
6	1373143	1373238
6	1373440	1373986
6	1373801	1373827
6	1373884	1374383
6	1374391	1374506
6	1374559	1374585
6	1375172	1375267
6	1375358	1375380
6	1376296	1376526
6	1376779	1377009
6	1377237	1377259
6	1377978	1378073
6	1378497	1378612
6	1378719	1379218
6	1378972	1379004
6	1379394	1379420
6	1379828	1380689
6	1389811	1391353
6	1392422	1394525
6	1394931	1395838
6	1396864	1396913
6	1397141	1397173
6	1397392	1397507
6	1397457	1398105
6	1397643	1397692
6	1397987	1398009
6	1398236	1398884
6	1401127	1402019
6	1402332	1402397
6	1403395	1403469
6	1404493	1404723
6	1406280	1406395
6	1406406	1406501
6	1406643	1407241
6	1406719	1406814
6	1407246	1407268
6	1407496	1407591
6	1407710	1407934
6	1408245	1408267
6	1408450	1409453
6	1408487	1408711
6	1408670	1408900
6	1409012	1409115
6	1409022	1409044
6	1409227	1410230
6	1409869	1409964
6	1410610	1411109
6	1410943	1411347
6	1411285	1411311
6	1411595	1411695
6	1411902	1412011
6	1412633	1412742
6	1412668	1415211
6	1413445	1415988
6	1414348	1414582
6	1416452	1416484
6	1416873	1417154
6	1417229	1417261
6	1417664	1417779
6	1418094	1418116
6	1418265	1418373
6	1418441	1418556
6	1418779	1420008
6	1418871	1418893
6	1419123	1419353
6	1419874	1419969
6	1419900	1420130
6	1419945	1421366
6	1420651	1420746
6	1421154	1421935
6	1421276	1421377
6	1421931	1422712
6	1422832	1422923
6	1423131	1423153
6	1424270	1424789
6	1424898	1425444
6	1425032	1425551
6	1427900	1427995
6	1428662	1428757
6	1429024	1429254
6	1429786	1430016
6	1429965	1429987
6	1430727	1430749
6	1431225	1431340
6	1431700	1431732
6	1431987	1432102
6	1432462	1432494
6	1432556	1433417
6	1433318	1434179
6	1434377	1434426
6	1434970	1435618
6	1444224	1444319
6	1445147	1447250
6	1445215	1445439
6	1445750	1445772
6	1445912	1448015
6	1445955	1446958
6	1449867	1449899
6	1450118	1450233
6	1450166	1452712
6	1450631	1450663
6	1450713	1450735
6	1450882	1450997
6	1451477	1451499
6	1452482	1452531
6	1452557	1453449
6	1453075	1453723
6	1453762	1453827
6	1453953	1453985
6	1454828	1454902
6	1455165	1455280
6	1455595	1455617
6	1456624	1456854
6	1457220	1457450
6	1457375	1457470
6	1457714	1457829
6	1457983	1458213
6	1458655	1459436
6	1458683	1458705
6	1459133	1459228
6	1459370	1459968
6	1459896	1459991
6	1460107	1460337
6	1460133	1460731
6	1461306	1461401
6	1461739	1461842
6	1461775	1462294
6	1462047	1462546
6	1462336	1462431
6	1462502	1462605
6	1462722	1462748
6	1463327	1463551
6	1463862	1463884
6	1464067	1465070
6	1465360	1465469
6	1465405	1465500
6	1466123	1466232
6	1466529	1466759
6	1467470	1467492
6	1468285	1470828
6	1468730	1468845
6	1469205	1469237
6	1470061	1470922
6	1472069	1472101
6	1473281	1473396
6	1473711	1473733
6	1474003	1474104
6	1474740	1474970
6	1474766	1474867
6	1475491	1475586
6	1476771	1477552
6	1479868	1480387
6	1482640	1484743
6	1483498	1483593
6	1484622	1484852
6	1485563	1485585
6	1485814	1485863
6	1486407	1487055
6	1486823	1486938
6	1487298	1487330
6	1487347	1487379
6	1487598	1487713
6	1488154	1489015
6	1488194	1488216
6	1494699	1494929
6	1495661	1495756
6	1496612	1496707
6	1496652	1496876
6	1496849	1497447
6	1497187	1497209
6	1497392	1498395
6	1499218	1499321
6	1500731	1502834
6	1501603	1504149
6	1502840	1502949
6	1505390	1505422
6	1505450	1505482
6	1505701	1505816
6	1506297	1506319
6	1506602	1506717
6	1507032	1507054
6	1508061	1508291
6	1508812	1508907
6	1510092	1510873
6	1511494	1511595
6	1512792	1513022
6	1513204	1513723
6	1514705	1514800
6	1514942	1515540
6	1516834	1516929
6	1517310	1517413
6	1517958	1518188
6	1518899	1518921
6	1520159	1520274
6	1520634	1520666
6	1520931	1521040
6	1521490	1522351
6	1529578	1529679
6	1534069	1536172
6	1538776	1538808
6	1539027	1539142
6	1539623	1539645
6	1541148	1541552
6	1541800	1541900
6	1542107	1542216
6	1544550	1544784
6	1546128	1546358
6	1547075	1547356
6	1548041	1548136
6	1548278	1548876
6	1548467	1548575
6	1548981	1550210
6	1550147	1551568
6	1550647	1550750
6	1553034	1553125
6	1553333	1553355
6	1554269	1554378
6	1555100	1555646
6	1562921	1562952
6	1582796	1583688
6	1584001	1584066
6	1585067	1585141
6	1587598	1587666
6	1587953	1588068
6	1588352	1588420
6	1588921	1588943
6	1589561	1589713
6	1589983	1590442
6	1590315	1590467
6	1590346	1590576
6	1590737	1591196
6	1591453	1591548
6	1591557	1591652
6	1592207	1592302
6	1592298	1592797
6	1592969	1592995
6	1596423	1596653
6	1597176	1597406
6	1600586	1600608
6	1601183	1601298
6	1601339	1601361
6	1601936	1602051
6	1602390	1604407
6	1603143	1605160
6	1605834	1605906
6	1605976	1606076
6	1606169	1606251
6	1606333	1606401
6	1606587	1606659
6	1606729	1606829
6	1606922	1607004
6	1607110	1607235
6	1607391	1607535
6	1607863	1607988
6	1608144	1608288
6	1608296	1608448
6	1608718	1609177
6	1610150	1614132
6	1610188	1610283
6	1615157	1615387
6	1616051	1616100
6	1616644	1617292
6	1619320	1619342
6	1619917	1620032
6	1621124	1623141
6	1624041	1624466
6	1624568	1624640
6	1624679	1624747
6	1624707	1624775
6	1624710	1624810
6	1624903	1624985
6	1625844	1625969
6	1625908	1626003
6	1626125	1626269
6	1626642	1626794
6	1626899	1627123
6	1627064	1627523
6	1627434	1627456
6	1627639	1628642
6	1628534	1628629
6	1631857	1634400
6	1633500	1633730
6	1635641	1635673
6	1636853	1636968
6	1637283	1637305
6	1637663	1637685
6	1638260	1638375
6	1638311	1638541
6	1639062	1639157
6	1639467	1641484
6	1640342	1641123
6	1642772	1642840
6	1642911	1642983
6	1643053	1643153
6	1643246	1643328
6	1643450	1643969
6	1644187	1644312
6	1644468	1644612
6	1644735	1644887
6	1645157	1645616
6	1646627	1646722
6	1647080	1647175
6	1648204	1648434
6	1649145	1649167
6	1650405	1650520
6	1650880	1650912
6	1651596	1651826
6	1651736	1652597
6	1655759	1655781
6	1656356	1656471
6	1657563	1659580
6	1661010	1661082
6	1661152	1661252
6	1661345	1661427
6	1662286	1662411
6	1662567	1662711
6	1664341	1666444
6	1669057	1669089
6	1669308	1669423
6	1669904	1669926
6	1676394	1676624
6	1678307	1678402
6	1678544	1679142
6	1680911	1681014
6	1684530	1684639
6	1693182	1693283
6	1726650	1726746
6	1742702	1742820
6	1750201	1750287
6	1750418	1750687
6	1750926	1751012
6	1750932	1751207
6	1751143	1751412
6	1751657	1751932
6	1751829	1752104
6	1752229	1752345
6	1752554	1752829
6	1752954	1753070
6	1753096	1753128
6	1753233	1753275
6	1753441	1754886
6	1753821	1753853
6	1753958	1754000
6	1754166	1755611
6	1789576	1789662
6	1789793	1790062
6	1790307	1790582
6	1791204	1791479
6	1791604	1791720
6	1792471	1792503
6	1792608	1792650
6	1792816	1794261
6	1802061	1806993
6	1802789	1807721
6	1805364	1805450
6	1805581	1805850
6	1806095	1806370
6	1806710	1806778
6	1806992	1807267
6	1807376	1807516
6	1807392	1807508
6	1807792	1807954
6	1808032	1808210
6	1808104	1808244
6	1808259	1808291
6	1808396	1808438
6	1808520	1808682
6	1808604	1810049
6	1808673	1808825
6	1808760	1808938
6	1809095	1809554
6	1810565	1810660
6	1813148	1813342
6	1813765	1813860
6	1813876	1814070
6	1814031	1814238
6	1814493	1814588
6	1814759	1814966
6	1815256	1815327
6	1815445	1815596
6	1815534	1815764
6	1815736	1815872
6	1815984	1816055
6	1816173	1816324
6	1816236	1816401
6	1816464	1816600
6	1816812	1817170
6	1816964	1817129
6	1817540	1817898
6	1817976	1818131
6	1818704	1818859
6	1818831	1818893
6	1819559	1819621
6	1819695	1819717
6	1820292	1820407
6	1820801	1825733
6	1821499	1823516
6	1822515	1822805
6	1823070	1824404
6	1823243	1823533
6	1823798	1825132
6	1824943	1825015
6	1825085	1825185
6	1825278	1825360
6	1826116	1826256
6	1826219	1826344
6	1826500	1826644
6	1826532	1826694
6	1826772	1826950
6	1831888	1832082
6	1832125	1832243
6	1832505	1832600
6	1832771	1832978
6	1832854	1832972
6	1838094	1838140
6	1838503	1838598
6	1838761	1838887
6	1838825	1838871
6	1839033	1839070
6	1839150	1839236
6	1839155	1839262
6	1839234	1839329
6	1839367	1839636
6	1839492	1839618
6	1839764	1839801
6	1839881	1840156
6	1839886	1839993
6	1840616	1840690
6	1840778	1841053
6	1841090	1841203
6	1841178	1841294
6	1841348	1841422
6	1841435	1846367
6	1841822	1841935
6	1842045	1842077
6	1842182	1842224
6	1842390	1843835
6	1843079	1843192
6	1843751	1843873
6	1843812	1843925
6	1844293	1844393
6	1844484	1844606
6	1844490	1844575
6	1844877	1845016
6	1845026	1845126
6	1845103	1845251
6	1845223	1845308
6	1845610	1845749
6	1845836	1845984
6	1845945	1846028
6	1846243	1846367
6	1846564	1846676
6	1846678	1846761
6	1846750	1846890
6	1846819	1846990
6	1846976	1847100
6	1847159	1847233
6	1847166	1847328
6	1847297	1847409
6	1847326	1847396
6	1847406	1847584
6	1847552	1847723
6	1847892	1847966
6	1848059	1848129
6	1850366	1850398
6	1850484	1850652
6	1850827	1850891
6	1850984	1851056
6	1851099	1851131
6	1851213	1851379
6	1851217	1851385
6	1851381	1852201
6	1851560	1851624
6	1851717	1851789
6	1851946	1852112
6	1852114	1852934
6	1852522	1852716
6	1853139	1853234
6	1853403	1853610
6	1854628	1854699
6	1854817	1854968
6	1855108	1855244
6	1855608	1855773
6	1856184	1856542
6	1857230	1862162
6	1857348	1857503
6	1858203	1858265
6	1861098	1862343
6	1861828	1863073
6	1861887	1862177
6	1862442	1863776
6	1862545	1862685
6	1862621	1863376
6	1862961	1863123
6	1863201	1863379
6	1863351	1864106
6	1863531	1863644
6	1863895	1863970
6	1864157	1864351
6	1864261	1864374
6	1864465	1864528
6	1864625	1864700
6	1864693	1864939
6	1864887	1865081
6	1865038	1865196
6	1865195	1865258
6	1865273	1865420
6	1865423	1865669
6	1865679	1865779
6	1865768	1865926
6	1866003	1866150
6	1866409	1866509
6	1866607	1866719
6	1866822	1866927
6	1867152	1867325
6	1867338	1867450
6	1867463	1867540
6	1867553	1867658
6	1867883	1868056
6	1868194	1868271
6	1868316	1868510
6	1868524	1868575
6	1868933	1869028
6	1869199	1869406
6	1869255	1869306
6	1869463	1869598
6	1869761	1869847
6	1870194	1870329
6	1870424	1870495
6	1870492	1870578
6	1870522	1870639
6	1870613	1870764
6	1870904	1871040
6	1871253	1871370
6	1871404	1871569
6	1871497	1871615
6	1871980	1872338
6	1873144	1873299
6	1873999	1874061
6	1877162	1877682
6	1877467	1877513
6	1877683	1877973
6	1877876	1877971
6	1877893	1878413
6	1877908	1877927
6	1878134	1878260
6	1878238	1879572
6	1878406	1878443
6	1878524	1878627
6	1878528	1878635
6	1878639	1878658
6	1879255	1879358
6	1879990	1880064
6	1880177	1880285
6	1880393	1880490
6	1880464	1880577
6	1880605	1880673
6	1880908	1881016
6	1881124	1881221
6	1881336	1881404
6	1882453	1882566
6	1883125	1883247
6	1883516	1883582
6	1883667	1883767
6	1883864	1883949
6	1884247	1884313
6	1884251	1884390
6	1884477	1884625
6	1885319	1885402
6	1885567	1885626
6	1885617	1885741
6	1885938	1886050
6	1886186	1887076
6	1886193	1886364
6	1886298	1886357
6	1886533	1886607
6	1886700	1886770
6	1886917	1887807
6	1887291	1887409
6	1887558	1887676
6	1888144	1888204
6	1888289	1888407
6	1888320	1888411
6	1888535	1888595
6	1888716	1888829
6	1888875	1888935
6	1889013	1889114
6	1889051	1889142
6	1889266	1889326
6	1889447	1889560
6	1889741	1889773
6	1889744	1889845
6	1889859	1890027
6	1890202	1890266
6	1890359	1890431
6	1890588	1890754
6	1890756	1891576
6	1891012	1895944
6	1893258	1893304
6	1893667	1893762
6	1893925	1894051
6	1894197	1894234
6	1894319	1894426
6	1895780	1895854
6	1896255	1896368
6	1896327	1896467
6	1896743	1896905
6	1896983	1897161
6	1898243	1898356
6	1898915	1899037
6	1899457	1899557
6	1899654	1899739
6	1900041	1900180
6	1900267	1900415
6	1900469	1901714
6	1901061	1901106
6	1901109	1901192
6	1901219	1901287
6	1901407	1901531
6	1901728	1901840
6	1901791	1901836
6	1901949	1902017
6	1901983	1902154
6	1901992	1902747
6	1902098	1902292
6	1902323	1902397
6	1902490	1902560
6	1902715	1902810
6	1902860	1902931
6	1902902	1903015
6	1902981	1903188
6	1903266	1903341
6	1903452	1903695
6	1903528	1903722
6	1903590	1903661
6	1903836	1903899
6	1904064	1904310
6	1904182	1904425
6	1904206	1904277
6	1904395	1904546
6	1904409	1904567
6	1904644	1904791
6	1904686	1904822
6	1905050	1905150
6	1905186	1905351
6	1905537	1905569
6	1905655	1905823
6	1905762	1906120
6	1905979	1906091
6	1905998	1906062
6	1906155	1906227
